timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 15:12:39.221, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:39.327, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.12, 0, 450
2026/09/09 15:12:39.427, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:39.528, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:39.628, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:39.728, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:39.828, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:39.928, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:40.029, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:40.129, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:40.229, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:40.329, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:40.429, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:40.530, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:40.630, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:40.730, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:40.830, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:40.930, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.12, 0, 450
2026/09/09 15:12:41.031, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:41.131, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:41.231, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
2026/09/09 15:12:41.331, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:41.431, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:41.532, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:41.632, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:41.732, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:41.832, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:41.932, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:42.032, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:42.133, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:42.233, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:42.333, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:42.433, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:42.533, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:42.634, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:42.734, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:42.834, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:42.934, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:43.034, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:43.135, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:43.235, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:43.335, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:43.435, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:43.535, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:43.636, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:43.736, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:43.836, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:43.936, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.79, 0, 450
2026/09/09 15:12:44.036, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.85, 0, 450
