timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 15:12:54.276, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:54.382, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:54.482, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:54.582, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:54.682, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:54.782, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:54.883, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:54.983, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:55.083, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:55.183, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:55.283, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:55.384, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:55.484, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:55.584, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:55.684, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:12:55.785, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:12:55.885, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:55.985, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:56.085, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:56.185, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:56.285, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:56.386, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:56.486, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.73, 0, 450
2026/09/09 15:12:56.586, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:56.686, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:56.786, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:56.887, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.62, 0, 450
2026/09/09 15:12:56.987, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.89, 0, 450
2026/09/09 15:12:57.087, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:57.187, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:57.287, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:57.388, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.89, 0, 450
2026/09/09 15:12:57.488, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.89, 0, 450
2026/09/09 15:12:57.588, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:57.688, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:57.788, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:57.888, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:57.989, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:58.089, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:58.189, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:58.289, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:58.389, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:58.490, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:58.590, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:58.690, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:58.790, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:58.890, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:58.991, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:59.091, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:59.191, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:12:59.291, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:59.391, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:59.492, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.62, 0, 450
2026/09/09 15:12:59.592, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.89, 0, 450
2026/09/09 15:12:59.692, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.67, 0, 450
2026/09/09 15:12:59.792, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:12:59.892, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.89, 0, 450
2026/09/09 15:12:59.992, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
