timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 15:21:43.060, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:43.160, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:43.261, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.56, 0, 450
2026/09/09 15:21:43.361, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:43.461, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:43.561, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:43.661, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.50, 0, 450
2026/09/09 15:21:43.762, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:43.862, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:43.962, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:44.062, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:44.162, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:44.263, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:44.363, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:44.463, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:44.563, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.89, 0, 450
2026/09/09 15:21:44.663, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.89, 0, 450
2026/09/09 15:21:44.764, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:44.864, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.22, 0, 450
2026/09/09 15:21:44.964, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:45.064, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.34, 0, 450
2026/09/09 15:21:45.164, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:21:45.264, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.01, 0, 450
2026/09/09 15:21:45.365, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:45.465, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:45.565, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 56.95, 0, 450
2026/09/09 15:21:45.665, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:45.765, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:45.866, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
2026/09/09 15:21:45.966, 0, GPU-35ec6990-2b13-fbe4-44c2-103ee00e46b3, 57.28, 0, 450
