timestamp,index,uuid,power_draw_w,utilization_gpu_pct,memory_used_mib
2026/09/09 16:14:15.662, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.94, 0, 437
2026/09/09 16:14:15.768, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.94, 0, 437
2026/09/09 16:14:15.869, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:15.970, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:16.072, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:16.173, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:16.274, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:16.375, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:16.477, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:16.578, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:16.682, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.44, 0, 437
2026/09/09 16:14:16.783, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.73, 0, 437
2026/09/09 16:14:16.884, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:16.985, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.087, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:17.188, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.289, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.390, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.492, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.593, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.694, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.795, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:17.897, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:17.998, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:18.099, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.31, 0, 437
2026/09/09 16:14:18.200, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.31, 0, 437
2026/09/09 16:14:18.302, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:18.403, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:18.504, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:18.605, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:18.707, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.56, 0, 437
2026/09/09 16:14:18.808, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.49, 0, 437
2026/09/09 16:14:18.909, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.91, 0, 437
2026/09/09 16:14:19.010, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.49, 0, 437
2026/09/09 16:14:19.112, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.73, 0, 437
2026/09/09 16:14:19.213, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.67, 0, 437
2026/09/09 16:14:19.314, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.67, 0, 437
2026/09/09 16:14:19.415, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.40, 0, 437
2026/09/09 16:14:19.517, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.62, 0, 437
2026/09/09 16:14:19.618, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.73, 0, 437
2026/09/09 16:14:19.719, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.67, 0, 437
2026/09/09 16:14:19.820, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.34, 0, 437
2026/09/09 16:14:19.921, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.67, 0, 437
2026/09/09 16:14:20.022, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.67, 0, 437
2026/09/09 16:14:20.123, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.34, 0, 437
2026/09/09 16:14:20.225, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.16, 0, 437
2026/09/09 16:14:20.326, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 57.98, 0, 437
2026/09/09 16:14:20.427, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.34, 0, 437
2026/09/09 16:14:20.528, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.22, 0, 437
2026/09/09 16:14:20.630, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.40, 0, 437
2026/09/09 16:14:20.731, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.28, 0, 437
2026/09/09 16:14:20.832, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.28, 0, 437
2026/09/09 16:14:20.933, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.28, 0, 437
2026/09/09 16:14:21.034, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.28, 0, 437
2026/09/09 16:14:21.136, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.40, 0, 437
2026/09/09 16:14:21.237, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.40, 0, 437
2026/09/09 16:14:21.338, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.34, 0, 437
2026/09/09 16:14:21.439, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.34, 0, 437
2026/09/09 16:14:21.541, 0, GPU-8273c341-c4da-d57e-3083-87f92574de95, 58.28, 0, 437
